,TagName,DateTime,Value,vValue,MinRaw,MaxRaw,MinEU,MaxEU,Unit,Quality,QualityDetail,QualityString,wwResolution,StartDateTime
10275,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 08:40:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 08:30:00
10276,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 08:50:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 08:40:00
10277,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 09:00:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 08:50:00
10278,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 09:10:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 09:00:00
10279,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 09:20:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 09:10:00
10280,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 09:30:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 09:20:00
10281,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 09:40:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 09:30:00
10282,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 09:50:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 09:40:00
10283,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 10:00:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 09:50:00
10284,OD095_01_011A_L95_LC02_KFD001.plc_PID_SP,2023-08-10 10:10:00.0000000,"17,0507831573486",17.050783157348633,0,30,0,30,C,0.0,192.0,Good,600000.0,10-08-2023 10:00:00
